csvData,Tipo,Horario,Premio_1,Centena_1,Grupo_1,Bicho_1,Premio_2,Centena_2,Grupo_2,Bicho_2,Premio_3,Centena_3,Grupo_3,Bicho_3,Premio_4,Centena_4,Grupo_4,Bicho_4,Premio_5,Centena_5,Grupo_5,Bicho_5
2024-07-20,COR,21:30,1110,110,03,Burro,8498,498,25,Vaca,7440,440,10,Coelho,8881,881,21,Touro,1836,836,09,Cobra
2024-07-21,PPT,09:30,5007,007,02,Águia,3993,993,24,Veado,1057,057,15,Jacaré,9059,059,15,Jacaré,2493,493,24,Veado
2024-07-21,PTM,11:30,8612,612,03,Burro,2088,088,22,Tigre,2808,808,02,Águia,6366,366,17,Macaco,6601,601,01,Avestruz
2024-07-21,PT,14:30,6336,336,09,Cobra,4419,419,05,Cachorro,4807,807,02,Águia,4540,540,10,Coelho,4501,501,01,Avestruz
2024-07-21,PTV,16:30,5645,645,12,Elefante,0717,717,05,Cachorro,9700,700,25,Vaca,2773,773,19,Pavão,2086,086,22,Tigre
2024-07-22,PPT,09:30,0785,785,22,Tigre,7840,840,10,Coelho,0117,117,05,Cachorro,6577,577,20,Peru,0747,747,12,Elefante
2024-07-22,PTM,11:30,9860,860,15,Jacaré,4604,604,01,Avestruz,9080,080,20,Peru,1948,948,12,Elefante,1118,118,05,Cachorro
2024-07-22,PT,14:30,8497,497,25,Vaca,0796,796,24,Veado,2714,714,04,Borboleta,2597,597,25,Vaca,9725,725,07,Carneiro
2024-07-22,PTV,16:30,3529,529,08,Camelo,0059,059,15,Jacaré,1610,610,03,Burro,5173,173,19,Pavão,7715,715,04,Borboleta
2024-07-22,PTN,,2618,618,05,Cachorro,4810,810,03,Burro,4295,295,24,Veado,6321,321,06,Cabra,2919,919,05,Cachorro
2024-07-22,COR,21:30,7338,338,10,Coelho,2705,705,02,Águia,5060,060,15,Jacaré,0412,412,03,Burro,8814,814,04,Borboleta
2024-07-23,PPT,09:30,2435,435,09,Cobra,7389,389,23,Urso,9211,211,03,Burro,4756,756,14,Gato,6074,074,19,Pavão
2024-07-23,PTM,11:30,3238,238,10,Coelho,1532,532,08,Camelo,7237,237,10,Coelho,8202,202,01,Avestruz,6129,129,08,Camelo
2024-07-23,PT,14:30,7459,459,15,Jacaré,5230,230,08,Camelo,9836,836,09,Cobra,7803,803,01,Avestruz,9042,042,11,Cavalo
2024-07-23,PTV,16:30,7411,411,03,Burro,7177,177,20,Peru,6609,609,03,Burro,9735,735,09,Cobra,8218,218,05,Cachorro
2024-07-23,PTN,,9493,493,24,Veado,9324,324,06,Cabra,0509,509,03,Burro,6057,057,15,Jacaré,7639,639,10,Coelho
2024-07-23,COR,21:30,1646,646,12,Elefante,9272,272,18,Porco,5184,184,21,Touro,6902,902,01,Avestruz,3850,850,13,Galo
2024-07-24,PPT,09:30,2962,962,16,Leão,5422,422,06,Cabra,7625,625,07,Carneiro,6631,631,08,Camelo,9312,312,03,Burro
2024-07-24,PTM,11:30,4059,059,15,Jacaré,4402,402,01,Avestruz,2604,604,01,Avestruz,3772,772,18,Porco,5471,471,18,Porco
2024-07-24,PT,14:30,9766,766,17,Macaco,0413,413,04,Borboleta,8984,984,21,Touro,1966,966,17,Macaco,1482,482,21,Touro
2024-07-24,PTV,16:30,5850,850,13,Galo,6927,927,07,Carneiro,1427,427,07,Carneiro,9613,613,04,Borboleta,7892,892,23,Urso
2024-07-24,FED,,6247,247,12,Elefante,0751,751,13,Galo,4682,682,21,Touro,4044,044,11,Cavalo,4734,734,09,Cobra
2024-07-24,COR,21:30,4623,623,06,Cabra,1422,422,06,Cabra,7781,781,21,Touro,3482,482,21,Touro,6597,597,25,Vaca
2024-07-25,PPT,09:30,2007,007,02,Águia,2264,264,16,Leão,1223,223,06,Cabra,9000,000,25,Vaca,9545,545,12,Elefante
2024-07-25,PTM,11:30,8668,668,17,Macaco,0803,803,01,Avestruz,9955,955,14,Gato,6660,660,15,Jacaré,0981,981,21,Touro
2024-07-25,PT,14:30,3940,940,10,Coelho,3518,518,05,Cachorro,3011,011,03,Burro,1421,421,06,Cabra,4382,382,21,Touro
2024-07-25,PTV,16:30,1372,372,18,Porco,4963,963,16,Leão,3963,963,16,Leão,6786,786,22,Tigre,1964,964,16,Leão
2024-07-25,PTN,,3082,082,21,Touro,4109,109,03,Burro,2498,498,25,Vaca,4379,379,20,Peru,5425,425,07,Carneiro
2024-07-25,COR,21:30,8011,011,03,Burro,3193,193,24,Veado,5351,351,13,Galo,8342,342,11,Cavalo,5020,020,05,Cachorro
2024-07-26,PPT,09:30,4537,537,10,Coelho,4477,477,20,Peru,6188,188,22,Tigre,3060,060,15,Jacaré,6251,251,13,Galo
2024-07-26,PTM,11:30,2121,121,06,Cabra,1225,225,07,Carneiro,3688,688,22,Tigre,9402,402,01,Avestruz,6753,753,14,Gato
2024-07-26,PT,14:30,1996,996,24,Veado,0459,459,15,Jacaré,4135,135,09,Cobra,4934,934,09,Cobra,0135,135,09,Cobra
2024-07-26,PTV,16:30,7097,097,25,Vaca,8563,563,16,Leão,3270,270,18,Porco,6942,942,11,Cavalo,8364,364,16,Leão
2024-07-26,PTN,,5059,059,15,Jacaré,5961,961,16,Leão,9443,443,11,Cavalo,2501,501,01,Avestruz,5015,015,04,Borboleta
2024-07-26,COR,21:30,9605,605,02,Águia,9158,158,15,Jacaré,0553,553,14,Gato,2400,400,25,Vaca,6964,964,16,Leão
2024-07-27,PPT,09:30,8847,847,12,Elefante,4014,014,04,Borboleta,9514,514,04,Borboleta,6670,670,18,Porco,1236,236,09,Cobra
2024-07-27,PTM,11:30,7186,186,22,Tigre,0274,274,19,Pavão,4551,551,13,Galo,4686,686,22,Tigre,5221,221,06,Cabra
2024-07-27,PT,14:30,4184,184,21,Touro,0000,000,25,Vaca,0771,771,18,Porco,0138,138,10,Coelho,1530,530,08,Camelo
2024-07-27,PTV,16:30,4882,882,21,Touro,2066,066,17,Macaco,0965,965,17,Macaco,0325,325,07,Carneiro,8396,396,24,Veado
2024-07-27,FED,,5768,768,17,Macaco,6935,935,09,Cobra,9089,089,23,Urso,4786,786,22,Tigre,6258,258,15,Jacaré
2024-07-27,COR,21:30,1936,936,09,Cobra,5458,458,15,Jacaré,4342,342,11,Cavalo,7355,355,14,Gato,5728,728,07,Carneiro
2024-07-28,PPT,09:30,1704,704,01,Avestruz,4068,068,17,Macaco,3431,431,08,Camelo,0964,964,16,Leão,9694,694,24,Veado
2024-07-28,PTM,11:30,9669,669,18,Porco,6463,463,16,Leão,0263,263,16,Leão,0328,328,07,Carneiro,3828,828,07,Carneiro
2024-07-28,PT,14:30,8918,918,05,Cachorro,9463,463,16,Leão,5331,331,08,Camelo,1841,841,11,Cavalo,0730,730,08,Camelo
2024-07-28,PTV,16:30,1809,809,03,Burro,0723,723,06,Cabra,2084,084,21,Touro,1082,082,21,Touro,8339,339,10,Coelho
2024-07-29,PPT,09:30,1035,035,09,Cobra,6794,794,24,Veado,7875,875,19,Pavão,6778,778,20,Peru,6248,248,12,Elefante
2024-07-29,PTM,11:30,7592,592,23,Urso,8950,950,13,Galo,9280,280,20,Peru,8102,102,01,Avestruz,4147,147,12,Elefante
2024-07-29,PT,14:30,3327,327,07,Carneiro,6653,653,14,Gato,9854,854,14,Gato,6239,239,10,Coelho,3709,709,03,Burro
2024-07-29,PTV,16:30,2632,632,08,Camelo,9336,336,09,Cobra,3691,691,23,Urso,7707,707,02,Águia,1182,182,21,Touro
2024-07-29,PTN,,5831,831,08,Camelo,9263,263,16,Leão,9237,237,10,Coelho,7248,248,12,Elefante,7436,436,09,Cobra
2024-07-29,COR,21:30,7775,775,19,Pavão,6501,501,01,Avestruz,4368,368,17,Macaco,7408,408,02,Águia,2174,174,19,Pavão
2024-07-30,PPT,09:30,1823,823,06,Cabra,8937,937,10,Coelho,7368,368,17,Macaco,3688,688,22,Tigre,0599,599,25,Vaca
2024-07-30,PTM,11:30,3608,608,02,Águia,4828,828,07,Carneiro,5338,338,10,Coelho,1533,533,09,Cobra,2178,178,20,Peru
2024-07-30,PT,14:30,9849,849,13,Galo,4335,335,09,Cobra,0720,720,05,Cachorro,4017,017,05,Cachorro,6319,319,05,Cachorro
2024-07-30,PTV,16:30,6712,712,03,Burro,4592,592,23,Urso,8980,980,20,Peru,6714,714,04,Borboleta,8177,177,20,Peru
2024-07-30,PTN,,9770,770,18,Porco,0598,598,25,Vaca,8248,248,12,Elefante,5746,746,12,Elefante,0985,985,22,Tigre
2024-07-30,COR,21:30,0936,936,09,Cobra,2216,216,04,Borboleta,4406,406,02,Águia,2524,524,06,Cabra,3623,623,06,Cabra
2024-07-31,PPT,09:30,8945,945,12,Elefante,9455,455,14,Gato,1700,700,25,Vaca,5052,052,13,Galo,5009,009,03,Burro
2024-07-31,PTM,11:30,6342,342,11,Cavalo,2902,902,01,Avestruz,6043,043,11,Cavalo,5900,900,25,Vaca,8354,354,14,Gato
2024-07-31,PT,14:30,9078,078,20,Peru,1490,490,23,Urso,3276,276,19,Pavão,2607,607,02,Águia,7138,138,10,Coelho
2024-07-31,PTV,16:30,5163,163,16,Leão,4127,127,07,Carneiro,5446,446,12,Elefante,9480,480,20,Peru,6722,722,06,Cabra
2024-07-31,FED,,9219,219,05,Cachorro,0543,543,11,Cavalo,1697,697,25,Vaca,4526,526,07,Carneiro,6916,916,04,Borboleta
2024-07-31,COR,21:30,7667,667,17,Macaco,0037,037,10,Coelho,9909,909,03,Burro,3170,170,18,Porco,8552,552,13,Galo
2024-08-01,PPT,09:30,4950,950,13,Galo,3262,262,16,Leão,4196,196,24,Veado,9726,726,07,Carneiro,4790,790,23,Urso
2024-08-01,PTM,11:30,2428,428,07,Carneiro,4840,840,10,Coelho,6940,940,10,Coelho,0497,497,25,Vaca,7526,526,07,Carneiro
2024-08-01,PT,14:30,2063,063,16,Leão,0355,355,14,Gato,6071,071,18,Porco,1759,759,15,Jacaré,8163,163,16,Leão
2024-08-01,PTV,16:30,4183,183,21,Touro,4485,485,22,Tigre,3475,475,19,Pavão,2406,406,02,Águia,3741,741,11,Cavalo
2024-08-01,PTN,,1752,752,13,Galo,0122,122,06,Cabra,7153,153,14,Gato,6910,910,03,Burro,5375,375,19,Pavão
2024-08-01,COR,21:30,8601,601,01,Avestruz,3731,731,08,Camelo,0196,196,24,Veado,3376,376,19,Pavão,2146,146,12,Elefante
2024-08-02,PPT,09:30,3560,560,15,Jacaré,4839,839,10,Coelho,0914,914,04,Borboleta,6134,134,09,Cobra,7872,872,18,Porco
2024-08-02,PTM,11:30,3687,687,22,Tigre,6646,646,12,Elefante,2244,244,11,Cavalo,3276,276,19,Pavão,3125,125,07,Carneiro
2024-08-02,PT,14:30,7928,928,07,Carneiro,3291,291,23,Urso,0923,923,06,Cabra,8997,997,25,Vaca,0964,964,16,Leão
2024-08-02,PTV,16:30,0071,071,18,Porco,3408,408,02,Águia,2541,541,11,Cavalo,5042,042,11,Cavalo,8475,475,19,Pavão
2024-08-02,PTN,,2449,449,13,Galo,5129,129,08,Camelo,0349,349,13,Galo,3909,909,03,Burro,1475,475,19,Pavão
2024-08-02,COR,21:30,8460,460,15,Jacaré,7839,839,10,Coelho,5723,723,06,Cabra,8123,123,06,Cabra,4945,945,12,Elefante
2024-08-03,PPT,09:30,6657,657,15,Jacaré,0297,297,25,Vaca,2239,239,10,Coelho,8188,188,22,Tigre,2528,528,07,Carneiro
2024-08-03,PTM,11:30,0724,724,06,Cabra,0265,265,17,Macaco,2309,309,03,Burro,3195,195,24,Veado,4128,128,07,Carneiro
2024-08-03,PT,14:30,9698,698,25,Vaca,8075,075,19,Pavão,9525,525,07,Carneiro,1602,602,01,Avestruz,2569,569,18,Porco
2024-08-03,PTV,16:30,1684,684,21,Touro,3407,407,02,Águia,2245,245,12,Elefante,9804,804,01,Avestruz,8983,983,21,Touro
2024-08-03,FED,,3711,711,03,Burro,1790,790,23,Urso,4665,665,17,Macaco,6349,349,13,Galo,7309,309,03,Burro
2024-08-03,COR,21:30,4948,948,12,Elefante,4030,030,08,Camelo,2633,633,09,Cobra,7804,804,01,Avestruz,3749,749,13,Galo
2024-08-04,PPT,09:30,9691,691,23,Urso,2642,642,11,Cavalo,2394,394,24,Veado,7325,325,07,Carneiro,0180,180,20,Peru
2024-08-04,PTM,11:30,4183,183,21,Touro,9694,694,24,Veado,9901,901,01,Avestruz,1423,423,06,Cabra,2734,734,09,Cobra
2024-08-04,PT,14:30,1157,157,15,Jacaré,6450,450,13,Galo,8199,199,25,Vaca,9019,019,05,Cachorro,3541,541,11,Cavalo
2024-08-04,PTV,16:30,9036,036,09,Cobra,8002,002,01,Avestruz,7645,645,12,Elefante,5089,089,23,Urso,5386,386,22,Tigre
2024-08-05,PPT,09:30,8605,605,02,Águia,6859,859,15,Jacaré,7354,354,14,Gato,7426,426,07,Carneiro,2029,029,08,Camelo
2024-08-05,PTM,11:30,8056,056,14,Gato,0044,044,11,Cavalo,0330,330,08,Camelo,1669,669,18,Porco,0885,885,22,Tigre
2024-08-05,PT,14:30,6060,060,15,Jacaré,9458,458,15,Jacaré,2560,560,15,Jacaré,7762,762,16,Leão,8645,645,12,Elefante
2024-08-05,PTV,16:30,6161,161,16,Leão,4755,755,14,Gato,8958,958,15,Jacaré,4307,307,02,Águia,5071,071,18,Porco
2024-08-05,PTN,,8030,030,08,Camelo,7137,137,10,Coelho,0601,601,01,Avestruz,4562,562,16,Leão,7873,873,19,Pavão
2024-08-05,COR,21:30,9389,389,23,Urso,4685,685,22,Tigre,5470,470,18,Porco,7133,133,09,Cobra,6953,953,14,Gato
2024-08-06,PPT,09:30,9118,118,05,Cachorro,7324,324,06,Cabra,9352,352,13,Galo,6292,292,23,Urso,1133,133,09,Cobra
2024-08-06,PTM,11:30,0165,165,17,Macaco,0782,782,21,Touro,7802,802,01,Avestruz,5485,485,22,Tigre,3697,697,25,Vaca
2024-08-06,PT,14:30,8495,495,24,Veado,9558,558,15,Jacaré,3110,110,03,Burro,0429,429,08,Camelo,7219,219,05,Cachorro
2024-08-06,PTV,16:30,0847,847,12,Elefante,4883,883,21,Touro,3866,866,17,Macaco,6483,483,21,Touro,7587,587,22,Tigre
2024-08-06,PTN,,3526,526,07,Carneiro,0366,366,17,Macaco,7570,570,18,Porco,7575,575,19,Pavão,3925,925,07,Carneiro
2024-08-06,COR,21:30,0592,592,23,Urso,2186,186,22,Tigre,7025,025,07,Carneiro,9382,382,21,Touro,7099,099,25,Vaca
2024-08-07,PPT,09:30,1790,790,23,Urso,4700,700,25,Vaca,4082,082,21,Touro,1121,121,06,Cabra,4706,706,02,Águia
2024-08-07,PTM,11:30,0980,980,20,Peru,6428,428,07,Carneiro,8643,643,11,Cavalo,2209,209,03,Burro,3901,901,01,Avestruz
2024-08-07,PT,14:30,8239,239,10,Coelho,1376,376,19,Pavão,2248,248,12,Elefante,2145,145,12,Elefante,4278,278,20,Peru
2024-08-07,PTV,16:30,2551,551,13,Galo,4260,260,15,Jacaré,7537,537,10,Coelho,1529,529,08,Camelo,2567,567,17,Macaco
2024-08-07,FED,,4984,984,21,Touro,2215,215,04,Borboleta,7910,910,03,Burro,0657,657,15,Jacaré,8648,648,12,Elefante
2024-08-07,COR,21:30,1539,539,10,Coelho,4542,542,11,Cavalo,8765,765,17,Macaco,2216,216,04,Borboleta,5988,988,22,Tigre
2024-08-08,PPT,09:30,9128,128,07,Carneiro,9916,916,04,Borboleta,4143,143,11,Cavalo,9615,615,04,Borboleta,8423,423,06,Cabra
2024-08-08,PTM,11:30,4322,322,06,Cabra,9515,515,04,Borboleta,1517,517,05,Cachorro,4133,133,09,Cobra,5622,622,06,Cabra
2024-08-08,PT,14:30,3564,564,16,Leão,4865,865,17,Macaco,2885,885,22,Tigre,4627,627,07,Carneiro,9667,667,17,Macaco
2024-08-08,PTV,16:30,6574,574,19,Pavão,2456,456,14,Gato,2012,012,03,Burro,1404,404,01,Avestruz,4235,235,09,Cobra
2024-08-08,PTN,,1688,688,22,Tigre,3948,948,12,Elefante,0308,308,02,Águia,5544,544,11,Cavalo,2722,722,06,Cabra
2024-08-08,COR,21:30,7087,087,22,Tigre,7790,790,23,Urso,0397,397,25,Vaca,4997,997,25,Vaca,9423,423,06,Cabra
2024-08-09,PPT,09:30,8799,799,25,Vaca,8728,728,07,Carneiro,0339,339,10,Coelho,9028,028,07,Carneiro,1906,906,02,Águia
2024-08-09,PTM,11:30,7588,588,22,Tigre,7234,234,09,Cobra,3888,888,22,Tigre,7442,442,11,Cavalo,9051,051,13,Galo
2024-08-09,PT,14:30,4822,822,06,Cabra,8201,201,01,Avestruz,1552,552,13,Galo,1704,704,01,Avestruz,1519,519,05,Cachorro
2024-08-09,PTV,16:30,3431,431,08,Camelo,3076,076,19,Pavão,8114,114,04,Borboleta,4585,585,22,Tigre,4058,058,15,Jacaré
2024-08-09,PTN,,6422,422,06,Cabra,0206,206,02,Águia,1184,184,21,Touro,2231,231,08,Camelo,2988,988,22,Tigre
2024-08-09,COR,21:30,8809,809,03,Burro,2215,215,04,Borboleta,1893,893,24,Veado,1417,417,05,Cachorro,6108,108,02,Águia
2024-08-10,PPT,09:30,0738,738,10,Coelho,6968,968,17,Macaco,5311,311,03,Burro,1569,569,18,Porco,1523,523,06,Cabra
2024-08-10,PTM,11:30,4063,063,16,Leão,9526,526,07,Carneiro,3921,921,06,Cabra,4947,947,12,Elefante,7967,967,17,Macaco
2024-08-10,PT,14:30,9814,814,04,Borboleta,1481,481,21,Touro,5745,745,12,Elefante,9561,561,16,Leão,6090,090,23,Urso
2024-08-10,PTV,16:30,4114,114,04,Borboleta,0239,239,10,Coelho,7426,426,07,Carneiro,3429,429,08,Camelo,9532,532,08,Camelo
2024-08-10,FED,,9772,772,18,Porco,6589,589,23,Urso,0945,945,12,Elefante,9781,781,21,Touro,2791,791,23,Urso
2024-08-10,COR,21:30,5909,909,03,Burro,0902,902,01,Avestruz,2900,900,25,Vaca,4585,585,22,Tigre,8378,378,20,Peru
2024-08-11,PPT,09:30,9160,160,15,Jacaré,8190,190,23,Urso,3332,332,08,Camelo,3773,773,19,Pavão,8164,164,16,Leão
2024-08-11,PTM,11:30,8236,236,09,Cobra,5059,059,15,Jacaré,4885,885,22,Tigre,8866,866,17,Macaco,5914,914,04,Borboleta
2024-08-11,PT,14:30,2236,236,09,Cobra,7596,596,24,Veado,7496,496,24,Veado,9531,531,08,Camelo,0880,880,20,Peru
2024-08-11,PTV,16:30,8046,046,12,Elefante,6903,903,01,Avestruz,9137,137,10,Coelho,5147,147,12,Elefante,6263,263,16,Leão
2024-08-12,PPT,09:30,0402,402,01,Avestruz,4374,374,19,Pavão,9721,721,06,Cabra,4584,584,21,Touro,1962,962,16,Leão
2024-08-12,PTM,11:30,9948,948,12,Elefante,5639,639,10,Coelho,5121,121,06,Cabra,6477,477,20,Peru,1105,105,02,Águia
2024-08-12,PT,14:30,3085,085,22,Tigre,5264,264,16,Leão,5467,467,17,Macaco,9211,211,03,Burro,3587,587,22,Tigre
2024-08-12,PTV,16:30,4865,865,17,Macaco,2488,488,22,Tigre,3046,046,12,Elefante,6820,820,05,Cachorro,6004,004,01,Avestruz
2024-08-12,PTN,,3138,138,10,Coelho,6014,014,04,Borboleta,9440,440,10,Coelho,6562,562,16,Leão,5509,509,03,Burro
2024-08-12,COR,21:30,7624,624,06,Cabra,9918,918,05,Cachorro,4759,759,15,Jacaré,8031,031,08,Camelo,8397,397,25,Vaca
2024-08-13,PPT,09:30,6754,754,14,Gato,3304,304,01,Avestruz,4790,790,23,Urso,6171,171,18,Porco,7868,868,17,Macaco
2024-08-13,PTM,11:30,1154,154,14,Gato,3500,500,25,Vaca,0345,345,12,Elefante,2657,657,15,Jacaré,5369,369,18,Porco
2024-08-13,PT,14:30,0868,868,17,Macaco,4571,571,18,Porco,9656,656,14,Gato,9340,340,10,Coelho,8095,095,24,Veado
2024-08-13,PTV,16:30,4198,198,25,Vaca,0719,719,05,Cachorro,5517,517,05,Cachorro,2606,606,02,Águia,7137,137,10,Coelho
2024-08-13,PTN,,5639,639,10,Coelho,3105,105,02,Águia,9551,551,13,Galo,1487,487,22,Tigre,0926,926,07,Carneiro
2024-08-13,COR,21:30,1773,773,19,Pavão,7742,742,11,Cavalo,5756,756,14,Gato,3242,242,11,Cavalo,1338,338,10,Coelho
2024-08-14,PPT,09:30,1134,134,09,Cobra,6545,545,12,Elefante,8419,419,05,Cachorro,4807,807,02,Águia,8244,244,11,Cavalo
2024-08-14,PTM,11:30,7986,986,22,Tigre,1797,797,25,Vaca,2389,389,23,Urso,0097,097,25,Vaca,8607,607,02,Águia
2024-08-14,PT,14:30,9854,854,14,Gato,6953,953,14,Gato,9406,406,02,Águia,3202,202,01,Avestruz,5687,687,22,Tigre
2024-08-14,PTV,16:30,0801,801,01,Avestruz,5135,135,09,Cobra,0991,991,23,Urso,4294,294,24,Veado,9697,697,25,Vaca
2024-08-14,FED,,1561,561,16,Leão,6597,597,25,Vaca,1842,842,11,Cavalo,5278,278,20,Peru,6314,314,04,Borboleta
2024-08-14,COR,21:30,0578,578,20,Peru,1377,377,20,Peru,4685,685,22,Tigre,7521,521,06,Cabra,1941,941,11,Cavalo
2024-08-15,PPT,09:30,7300,300,25,Vaca,8199,199,25,Vaca,3241,241,11,Cavalo,9338,338,10,Coelho,4515,515,04,Borboleta
2024-08-15,PTM,11:30,1106,106,02,Águia,4017,017,05,Cachorro,4680,680,20,Peru,8198,198,25,Vaca,1083,083,21,Touro
2024-08-15,PT,14:30,4194,194,24,Veado,6355,355,14,Gato,0802,802,01,Avestruz,5996,996,24,Veado,5405,405,02,Águia
2024-08-15,PTV,16:30,2055,055,14,Gato,1736,736,09,Cobra,0742,742,11,Cavalo,4982,982,21,Touro,0211,211,03,Burro
2024-08-15,PTN,,7364,364,16,Leão,8158,158,15,Jacaré,4542,542,11,Cavalo,4628,628,07,Carneiro,3442,442,11,Cavalo
2024-08-15,COR,21:30,0812,812,03,Burro,8719,719,05,Cachorro,2061,061,16,Leão,9213,213,04,Borboleta,0049,049,13,Galo
2024-08-16,PPT,09:30,6415,415,04,Borboleta,8859,859,15,Jacaré,0032,032,08,Camelo,0312,312,03,Burro,0621,621,06,Cabra
2024-08-16,PTM,11:30,7841,841,11,Cavalo,3076,076,19,Pavão,6277,277,20,Peru,7214,214,04,Borboleta,4818,818,05,Cachorro
2024-08-16,PT,14:30,4086,086,22,Tigre,5284,284,21,Touro,2934,934,09,Cobra,2022,022,06,Cabra,3049,049,13,Galo
2024-08-16,PTV,16:30,3881,881,21,Touro,8290,290,23,Urso,5340,340,10,Coelho,4467,467,17,Macaco,7367,367,17,Macaco
2024-08-16,PTN,,4259,259,15,Jacaré,6544,544,11,Cavalo,7806,806,02,Águia,7149,149,13,Galo,5449,449,13,Galo
2024-08-16,COR,21:30,0798,798,25,Vaca,5747,747,12,Elefante,7175,175,19,Pavão,6095,095,24,Veado,5907,907,02,Águia
2024-08-17,PPT,09:30,7147,147,12,Elefante,1147,147,12,Elefante,6319,319,05,Cachorro,6471,471,18,Porco,7193,193,24,Veado
2024-08-17,PTM,11:30,2692,692,23,Urso,9871,871,18,Porco,9344,344,11,Cavalo,7400,400,25,Vaca,6537,537,10,Coelho
2024-08-17,PT,14:30,4443,443,11,Cavalo,6227,227,07,Carneiro,5883,883,21,Touro,1174,174,19,Pavão,5132,132,08,Camelo
2024-08-17,PTV,16:30,0139,139,10,Coelho,1447,447,12,Elefante,8767,767,17,Macaco,9558,558,15,Jacaré,9086,086,22,Tigre
2024-08-17,FED,,1547,547,12,Elefante,4263,263,16,Leão,6315,315,04,Borboleta,2488,488,22,Tigre,2887,887,22,Tigre
2024-08-17,COR,21:30,6929,929,08,Camelo,7531,531,08,Camelo,8797,797,25,Vaca,3237,237,10,Coelho,1873,873,19,Pavão
2024-08-18,PPT,09:30,3811,811,03,Burro,1541,541,11,Cavalo,0030,030,08,Camelo,5154,154,14,Gato,8619,619,05,Cachorro
2024-08-18,PTM,11:30,6925,925,07,Carneiro,9631,631,08,Camelo,2124,124,06,Cabra,1918,918,05,Cachorro,4765,765,17,Macaco
2024-08-18,PT,14:30,3701,701,01,Avestruz,2516,516,04,Borboleta,1130,130,08,Camelo,7000,000,25,Vaca,9833,833,09,Cobra
2024-08-18,PTV,16:30,3744,744,11,Cavalo,8148,148,12,Elefante,0414,414,04,Borboleta,3171,171,18,Porco,4985,985,22,Tigre
2024-08-19,PPT,09:30,7522,522,06,Cabra,0683,683,21,Touro,1259,259,15,Jacaré,2599,599,25,Vaca,1235,235,09,Cobra
2024-08-19,PTM,11:30,8472,472,18,Porco,9469,469,18,Porco,3523,523,06,Cabra,9526,526,07,Carneiro,3932,932,08,Camelo
2024-08-19,PT,14:30,3305,305,02,Águia,1000,000,25,Vaca,5530,530,08,Camelo,1133,133,09,Cobra,6361,361,16,Leão
2024-08-19,PTV,16:30,5558,558,15,Jacaré,5010,010,03,Burro,8448,448,12,Elefante,8785,785,22,Tigre,6480,480,20,Peru
2024-08-19,PTN,,4758,758,15,Jacaré,8473,473,19,Pavão,5906,906,02,Águia,3036,036,09,Cobra,9319,319,05,Cachorro
2024-08-19,COR,21:30,1477,477,20,Peru,7446,446,12,Elefante,1029,029,08,Camelo,6891,891,23,Urso,8055,055,14,Gato
2024-08-20,PPT,09:30,1270,270,18,Porco,4106,106,02,Águia,5242,242,11,Cavalo,4189,189,23,Urso,2379,379,20,Peru
2024-08-20,PTM,11:30,0046,046,12,Elefante,1322,322,06,Cabra,9267,267,17,Macaco,4779,779,20,Peru,2754,754,14,Gato
2024-08-20,PT,14:30,1789,789,23,Urso,8385,385,22,Tigre,8901,901,01,Avestruz,1957,957,15,Jacaré,8430,430,08,Camelo
2024-08-20,PTV,16:30,1334,334,09,Cobra,7820,820,05,Cachorro,3032,032,08,Camelo,1539,539,10,Coelho,4755,755,14,Gato
2024-08-20,PTN,,0168,168,17,Macaco,5658,658,15,Jacaré,7616,616,04,Borboleta,7701,701,01,Avestruz,9737,737,10,Coelho
2024-08-20,COR,21:30,4880,880,20,Peru,7806,806,02,Águia,0300,300,25,Vaca,1757,757,15,Jacaré,4134,134,09,Cobra
2024-08-21,PPT,09:30,2714,714,04,Borboleta,6469,469,18,Porco,8865,865,17,Macaco,3702,702,01,Avestruz,0073,073,19,Pavão
2024-08-21,PTM,11:30,2074,074,19,Pavão,2747,747,12,Elefante,3685,685,22,Tigre,7163,163,16,Leão,2731,731,08,Camelo
2024-08-21,PT,14:30,1588,588,22,Tigre,1275,275,19,Pavão,0292,292,23,Urso,2750,750,13,Galo,2972,972,18,Porco
2024-08-21,PTV,16:30,0554,554,14,Gato,5844,844,11,Cavalo,5472,472,18,Porco,2800,800,25,Vaca,6194,194,24,Veado
2024-08-21,FED,,1322,322,06,Cabra,4099,099,25,Vaca,0072,072,18,Porco,6847,847,12,Elefante,0079,079,20,Peru
2024-08-21,COR,21:30,8235,235,09,Cobra,6918,918,05,Cachorro,5451,451,13,Galo,9812,812,03,Burro,5245,245,12,Elefante
2024-08-22,PPT,09:30,6555,555,14,Gato,1372,372,18,Porco,3273,273,19,Pavão,1213,213,04,Borboleta,9883,883,21,Touro
2024-08-22,PTM,11:30,5051,051,13,Galo,2779,779,20,Peru,4758,758,15,Jacaré,7208,208,02,Águia,1463,463,16,Leão
2024-08-22,PT,14:30,6208,208,02,Águia,1875,875,19,Pavão,5350,350,13,Galo,9392,392,23,Urso,5325,325,07,Carneiro
2024-08-22,PTV,16:30,0787,787,22,Tigre,1453,453,14,Gato,3564,564,16,Leão,0558,558,15,Jacaré,3959,959,15,Jacaré
2024-08-22,PTN,,8954,954,14,Gato,5987,987,22,Tigre,4801,801,01,Avestruz,7299,299,25,Vaca,9949,949,13,Galo
